specObjID,ra,dec,data['z'],zErr,velocity,distance_Mpc,distance_ly
9.20108E+18,164.28113,55.175627,1.90637,0.9629684,571514.475,8164.492501,26616245552
1.22826E+19,251.9567,31.211044,1.906363,4.14E-05,571512.3765,8164.462521,26616147820
8.2259E+18,140.89797,48.803177,1.906341,0.001050394,571505.7811,8164.368301,26615840661
1.25202E+19,120.78367,24.862136,1.906045,0.00059107,571417.0426,8163.100609,26611707986
1.20788E+19,250.17466,39.350436,1.906028,0.000298615,571411.9462,8163.027803,26611470636
1.08337E+19,149.43692,24.811796,1.905898,0.000535803,571372.9732,8162.471046,26609655610
1.20033E+19,135.08152,28.068285,1.905706,0.00073742,571315.4132,8161.648759,26606974955
1.03663E+19,341.22971,1.3695708,1.905703,0.03784867,571314.5138,8161.635911,26606933070
9.41597E+18,156.02526,41.428461,1.905475,0.000265635,571246.1612,8160.659446,26603749793
8.22833E+18,148.19527,47.667001,1.905344,0.001111561,571206.8884,8160.098406,26601920805
1.05735E+19,17.906642,-1.8545487,1.90503,0.000899416,571112.7538,8158.753625,26597536818
1.03167E+19,323.69252,0.9180422,1.904819,0.001453863,571049.4976,8157.849966,26594590890
1.0758E+19,138.29042,18.079682,1.90481,0.001058127,571046.7995,8157.811422,26594465235
1.06208E+19,23.424804,4.3791666,1.904787,0.00032535,571039.9043,8157.712919,26594144115
1.0534E+19,120.40193,36.361995,1.904479,0.001181192,570947.5684,8156.393834,26589843898
8.70909E+18,30.339098,33.101611,1.904452,0.000887611,570939.474,8156.2782,26589466931
1.1769E+19,154.69964,27.7659,1.904396,7.36E-05,570922.6856,8156.038366,26588685074
9.35307E+18,118.68622,53.747136,1.904247,0.001019759,570878.0166,8155.400237,26586604774
9.82937E+18,41.009144,4.8364644,1.903951,0.000798078,570789.2782,8154.132546,26582472099
8.62457E+18,7.631657,25.995178,1.903867,0.001126336,570764.0957,8153.772795,26581299312
8.58387E+18,17.060148,19.545163,1.90376,0.001196828,570732.0179,8153.314542,26579805406
1.03821E+19,317.32169,1.1508397,1.903708,0.000798241,570716.4287,8153.091839,26579079395
8.30823E+18,121.53805,47.053663,1.903692,0.1824599,570711.6321,8153.023315,26578856008
1.03663E+19,340.53422,1.0452702,1.903683,0.735154,570708.9339,8152.984771,26578730352
9.47909E+18,233.95323,55.513591,1.903612,0.001016436,570687.6487,8152.680696,26577739068
8.73706E+18,355.62508,31.978495,1.903468,0.00013266,570644.4787,8152.063981,26575728577
8.31725E+18,159.78359,49.570038,1.903431,0.00110403,570633.3864,8151.905519,26575211993
8.24838E+18,130.41687,44.77245,1.903373,0.000536333,570615.9984,8151.65712,26574402212
1.05274E+19,10.3637,-1.1830634,1.903334,0.000580563,570604.3065,8151.490093,26573857704
9.56235E+18,223.28357,41.83603,1.903135,0.00013556,570544.6479,8150.637827,26571079317
1.02896E+19,318.89275,-1.7359339,1.903109,0.00069552,570536.8533,8150.526476,26570716312
1.17806E+19,160.40963,28.074572,1.903012,0.2303052,570507.7735,8150.11105,26569362023
9.86179E+18,24.510291,3.3374008,1.902998,7.09E-05,570503.5764,8150.051092,26569166559
1.03798E+19,317.67577,-1.013508,1.90287,0.000760314,570465.203,8149.502901,26567379456
1.06071E+19,36.442387,2.0165069,1.902645,0.000652349,570397.7498,8148.539283,26564238064
1.1526E+19,129.93067,35.667069,1.902379,11.953,570318.0052,8147.400074,26560524241
1.25078E+19,123.17109,21.905667,1.902368,0.001035364,570314.7075,8147.352964,26560370662
8.22139E+18,128.87307,51.132711,1.902345,0.000556821,570307.8122,8147.254461,26560049541
8.3409E+18,200.20467,46.058961,1.902303,0.000817402,570295.221,8147.074585,26559463148
9.89564E+18,17.198281,-0.13329455,1.902117,0.000761622,570239.4597,8146.277995,26556866264
1.25178E+19,123.87818,22.557053,1.902047,0.00093467,570218.4742,8145.978203,26555888942
8.53784E+18,333.78064,22.928032,1.902043,0.000763161,570217.2751,8145.961072,26555833095
9.89457E+18,14.514017,-0.007723651,1.901773,0.00094489,570136.3312,8144.804732,26552063425
8.84867E+18,17.517348,2.1127016,1.901769,0.001432492,570135.132,8144.787601,26552007578
9.44184E+18,193.80386,40.791355,1.901694,5.42E-05,570112.6476,8144.466395,26550960448
1.25032E+19,133.31315,22.375275,1.901264,0.000495395,569983.7371,8142.624816,26544956899
9.57034E+18,213.33047,46.433542,1.901216,0.000445799,569969.3471,8142.419244,26544286735
9.23467E+18,205.83205,56.372349,1.901215,0.000845837,569969.0473,8142.414961,26544272773
1.1785E+19,162.81949,24.207883,1.90121,0.001197046,569967.5483,8142.393547,26544202965
1.0588E+19,8.3830626,-2.4461512,1.901104,0.000311562,569935.7704,8141.939577,26542723020
9.93276E+18,160.05923,38.307914,1.901049,0.000823206,569919.2818,8141.704026,26541955124
1.25021E+19,116.01824,24.445553,1.901031,3.238485,569913.8856,8141.626936,26541703813
8.90831E+18,14.095542,-2.9344985,1.901017,0.1650097,569909.6885,8141.566978,26541508348
1.05331E+19,123.27296,35.282805,1.900953,0.001451341,569890.5018,8141.292883,26540614797
1.07818E+19,155.17152,16.148566,1.900896,0.000444572,569873.4136,8141.048766,26539818978
9.25045E+18,189.57551,53.662855,1.900795,0.000501639,569843.1346,8140.616209,26538408842
8.81361E+18,37.561621,-0.53359081,1.900532,0.001432721,569764.2893,8139.489848,26534736904
9.60506E+18,248.87204,43.668031,1.900505,0.000268811,569756.195,8139.374214,26534359937
8.5884E+18,24.325687,18.381825,1.900396,0.00075607,569723.5176,8138.907395,26532838107
1.03281E+19,346.26422,2.6674128,1.900383,0.000810226,569719.6203,8138.851719,26532656604
8.3058E+18,122.64722,51.263371,1.900349,7.33E-05,569709.4274,8138.706106,26532181905
9.34836E+18,119.90546,47.354949,1.900346,0.07004146,569708.528,8138.693258,26532140020
8.56365E+18,350.8166,21.341787,1.899987,0.001054374,569600.9027,8137.155753,26527127755
1.17489E+19,142.94907,29.289622,1.899949,0.000404163,569589.5106,8136.993009,26526597208
1.17771E+19,156.74999,31.97202,1.899827,0.000753671,569552.936,8136.470514,26524893876
9.85281E+18,12.133133,3.9151259,1.899798,0.00106769,569544.242,8136.346315,26524488985
9.57934E+18,237.0372,45.583083,1.899559,0.001174786,569472.5917,8135.322739,26521152129
1.05072E+19,18.69372,-2.2543684,1.899252,0.000510436,569380.5556,8134.007937,26516865874
9.2245E+18,133.46909,58.723205,1.899198,0.000500375,569364.3668,8133.776669,26516111940
1.02988E+19,333.369,-0.52485656,1.899163,0.001291116,569353.8741,8133.626773,26515623279
9.43643E+18,178.85651,42.046825,1.898954,0.000570878,569291.2176,8132.73168,26512705275
9.19322E+18,168.06516,53.540599,1.898858,0.000955194,569262.4375,8132.320536,26511364948
1.20033E+19,135.3491,27.269591,1.898749,0.000412301,569229.7602,8131.853717,26509843118
1.28253E+19,176.49205,31.888623,1.898445,0.0004994,569138.6234,8130.551763,26505598749
1.22881E+19,249.65178,32.180467,1.898412,0.001072785,569128.7303,8130.410433,26505138011
1.03561E+19,359.5394,-0.50511133,1.898368,0.0009185,569115.5395,8130.221992,26504523695
1.08347E+19,144.12379,23.570283,1.898299,0.0007401,569094.8538,8129.926483,26503560334
8.21137E+18,130.25977,52.743267,1.898098,0.000374162,569034.5956,8129.065652,26500754024
8.71357E+18,31.90896,30.209038,1.898079,0.000278185,569028.8996,8128.98428,26500488751
9.60512E+18,247.0067,43.397762,1.897902,0.00066863,568975.8364,8128.226234,26498017523
1.31214E+19,258.65938,32.294458,1.897809,0.000466665,568947.9557,8127.827939,26496719081
9.26739E+18,190.15482,55.442988,1.897807,0.000440193,568947.3561,8127.819373,26496691158
1.08155E+19,128.94253,25.901269,1.897732,0.000698298,568924.8717,8127.498168,26495644027
8.45783E+18,132.4649,48.567253,1.897681,0.08354589,568909.5824,8127.279748,26494931978
9.8541E+18,13.572,6.3811986,1.897671,0.5722892,568906.5844,8127.23692,26494792361
4.94841E+18,34.330253,-9.0979736,1.897651,0.000512951,568900.5886,8127.151266,26494513126
8.8262E+18,28.40832,2.1583621,1.897635,0.001445839,568895.7919,8127.082742,26494289738
1.17703E+19,152.73044,30.283646,1.897497,0.000761678,568854.4206,8126.491723,26492363018
5.64987E+18,213.92761,53.033806,1.897416,0.000385315,568830.1375,8126.144821,26491232117
1.05656E+19,29.384808,-0.61814294,1.897381,0.000597559,568819.6448,8125.994925,26490743456
9.27424E+18,180.28364,59.849928,1.897195,0.001390731,568763.8834,8125.198335,26488146572
1.17984E+19,163.32247,31.79108,1.897104,0.000964588,568736.6024,8124.808605,26486876053
1.03258E+19,341.95827,1.7128478,1.897087,0.000757747,568731.5059,8124.735799,26486638704
1.05903E+19,3.4890626,0.036213905,1.897033,5.27E-05,568715.3171,8124.504531,26485884769
9.47446E+18,229.40539,55.033643,1.897019,8.56E-05,568711.12,8124.444572,26485689305
9.27184E+18,190.7249,58.777713,1.897019,45.38837,568711.12,8124.444572,26485689305
1.24525E+19,24.72193,13.311427,1.89701,0.01827005,568708.4219,8124.406027,26485563649
1.31472E+19,139.27851,25.204534,1.896981,0.0006567,568699.728,8124.281828,26485158759
1.08077E+19,132.91269,24.625053,1.89686,0.002079796,568663.4531,8123.763616,26483469388
1.05904E+19,3.1065575,1.1133639,1.896545,0.00136922,568569.0186,8122.414552,26479071440
1.27049E+19,354.83386,5.1628333,1.896347,0.02219789,568509.6598,8121.566569,26476307015
1.17534E+19,140.63373,32.419192,1.896332,0.3049066,568505.1629,8121.502328,26476097589
9.86864E+18,351.10641,-0.62691324,1.896328,12.7529,568503.9638,8121.485197,26476041742
1.15654E+19,159.10074,35.971055,1.896297,0.7811002,568494.6702,8121.352432,26475608928
1.03776E+19,338.26217,-1.0239517,1.896148,0.000560619,568450.0012,8120.714303,26473528628
9.44187E+18,193.22631,41.37141,1.896124,0.000671235,568442.8062,8120.611517,26473193546
1.17647E+19,150.47068,29.242634,1.89612,0.000343381,568441.607,8120.594386,26473137699
1.0757E+19,139.44487,18.331045,1.896034,0.001598978,568415.8249,8120.22607,26471936990
8.87111E+18,40.724457,-4.2543195,1.896001,0.000875112,568405.9318,8120.08474,26471476252
8.80368E+18,44.542249,2.518098,1.89595,0.000882932,568390.6424,8119.86632,26470764203
